URL,PDF_NM,UUID
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4148887/,zbc24640.pdf,9b42d019-3d54-4ce1-9604-c9d9076c93d7
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4281744/,zbc423.pdf,36f58656-dba6-4756-b8f1-bf5ee35c8f64
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4831365/,JCMM-20-794.pdf,1a803e22-fc4b-4e20-a4ea-1ee62537d8ad
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5518231/,FEB2-591-1641.pdf,97e77516-ae13-4894-8c2a-f893271293f9
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5775328/,41598_2018_Article_19615.pdf,2ae9ad16-a603-4ff4-b9f4-f05ecf915c4a
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6699831/,zbc12380.pdf,2845fe7d-8fe7-4086-836b-d603b3f4c0a9
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8183174/,HEP4-5-976.pdf,e8cfc0ba-cc53-4d8e-8df0-4e937679b2c0
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9006661/,main098.pdf,616feee2-e291-4f57-a9ae-cc5559729799
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9081911/,EMMM-14-e14904.pdf,5aabb292-d946-489f-bded-ce3060bbf32b
https://www.researchgate.net/publication/362124352_A_metabolic_regulatory_network_for_the_Caenorhabditis_elegans_intestine,A_metabolic_regulatory_network_for_the_Caenorhabdi.pdf,485892b4-44d8-4839-834d-345b966ba7ba
https://www.sciencedirect.com/science/article/abs/pii/S0378111921000019?via%3Dihub,1-s2.0-S0378111921000019-main.pdf,4e542ec0-dd52-4a58-a99d-d44659f1fad1
https://www.sciencedirect.com/science/article/pii/S002192582063085X,1-s2.0-S002192582063085X-main.pdf,270ec4f4-e67b-4e40-a8e9-ca33389e12cc
https://www.sciencedirect.com/science/article/pii/S1534580718311225,1-s2.0-S1534580718311225-main.pdf,5bb623db-ed64-421a-8ff7-ba378596b01f
https://www.tandfonline.com/doi/epdf/10.4161/worm.19564?src=getftr,A method for measuring fatty acid oxidation in C. elegans.pdf,afcee887-c340-4dc8-99ba-96f36b306f8d
