URL,PDF_NM,UUID
https://onlinelibrary.wiley.com/doi/full/10.1002/bit.26394,Biotech   Bioengineering - 2017 - Yamaguchi - Bidirectional reporter assay using HAL promoter and TOPFLASH improves.pdf,dc8b662d-8c85-464f-bd83-09e7d6158a5d
https://onlinelibrary.wiley.com/doi/full/10.1111/j.1600-0854.2005.00365.x,nature04377.pdf,acdea28c-3f1b-4cb7-bab8-188f820c7bd1
https://onlinelibrary.wiley.com/doi/full/10.1111/j.1600-0854.2008.00868.x,Traffic - 2005 - Derganc - Physical Factors that Affect the Number and Size of Golgi Cisternae.pdf,8b0fc735-cb64-4f99-818d-38ee9f29fe83
https://pubmed.ncbi.nlm.nih.gov/11859015/,1-s2.0-S0962892401022401-main.pdf,25ef3116-47f4-4e1b-a9b0-78906cb0d8dc
https://pubmed.ncbi.nlm.nih.gov/16452979/,Bard-2006-Functional-genomics-reveals-genes-i.pdf,6d21480d-fa12-47cc-bd26-c5717801505b
https://pubmed.ncbi.nlm.nih.gov/25657091/,mvv010.pdf,eba9d85f-2007-479b-8da5-b86ace82b597
https://www.tandfonline.com/doi/abs/10.1080/15548627.2022.2039523?journalCode=kaup20,MON-2  a Golgi protein  promotes longevity by upregulating autophagy through mediating inter-organelle communications.pdf,c5d417d2-28c6-45d2-9d28-6afb7ae9c1e7
https://www.sciencedirect.com/science/article/pii/S2665927121000745,1-s2.0-S2665927121000745-main.pdf,915f480c-1725-43a7-9dcb-6a523c6db079
https://www.sciencedirect.com/science/article/pii/S1534580724000728?dgcid=author,1-s2.0-S1534580724000728-main.pdf,9f6a5022-8766-48a1-bce1-c744cfbdaf90
https://www.sciencedirect.com/science/article/pii/S1534580721008947?via%3Dihub,1-s2.0-S1534580721008947-main.pdf,d6832828-293a-4229-91a6-2aefd5167da7
https://www.sciencedirect.com/science/article/pii/S153458071930276X?via%3Dihub,1-s2.0-S153458071930276X-main.pdf,fcd5efcd-b812-456f-8ed2-b1c9ec453b7c
https://www.sciencedirect.com/science/article/pii/S1388198124000659,1-s2.0-S1388198124000659-main.pdf,74ac9c0d-e5b6-48be-a961-9c69269e3593
https://pubmed.ncbi.nlm.nih.gov/27251850/,41_16005.pdf,22e35f0a-5199-456c-a7f4-fde4fbe8e493
https://pubmed.ncbi.nlm.nih.gov/28485883/,Traffic - 2017 - Ignashkova - Cell survival and protein secretion associated with Golgi integrity in response to Golgi.pdf,dc174561-2f7b-4a60-869f-bf5ba70eb1fc
https://pubmed.ncbi.nlm.nih.gov/31308351/,44_19010.pdf,e6e36bce-0fc5-4e5c-b0fd-0a4017e9bbc2
https://pubmed.ncbi.nlm.nih.gov/31344260/,FEBS Letters - 2019 - Sasaki - Golgi stress response and organelle zones.pdf,d74aa406-140a-4694-a58d-3e06217b3f45
https://pubmed.ncbi.nlm.nih.gov/31950128/,c9cc08796f.pdf,47e09274-ee89-4d9d-81cb-dfa4051e28bf
https://pubmed.ncbi.nlm.nih.gov/35021096/,PIIS2211124721017101.pdf,4fb6b6de-69b8-4061-ba01-ac8c7f5c882a
https://pubs.acs.org/doi/10.1021/acs.chemrev.3c00608,duché-sanderson-2024-the-chemical-reactivity-of-membrane-lipids.pdf,9d265f2d-0eeb-42b8-b5b7-98074b2f0b41
https://pubs.acs.org/doi/10.1021/bi702468g,caffaro-et-al-2008-a-single-caenorhabditis-elegans-golgi-apparatus-type-transporter-of-udp-glucose-udp-galactose-udp-n.pdf,f50628e3-f07e-4d23-a721-34482ca5c85d
https://pubs.acs.org/doi/epdf/10.1021/acscentsci.3c01105,li-et-al-2024-ultralow-background-membrane-editors-for-spatiotemporal-control-of-phosphatidic-acid-metabolism-and.pdf,8e4787f1-6356-446a-8a24-363018285d19
https://pubs.rsc.org/en/content/articlelanding/2024/sm/d4sm00088a,Thomas-2024-Preferential-electrostatic-interact.pdf,048cd586-787f-4a59-acd4-9edd27f214b0
https://rupress.org/jcb/article/219/9/e202004191/151880/,Grond-2020-The-function-of-gorasps-in-golgi-ap.pdf,50fa6934-b3ef-4ada-a9fd-6429350d0172
https://rupress.org/jcb/article/220/11/e202102122/212690/mmBCFA-C17iso-ensures-endoplasmic-reticulum,jcb_202102122.pdf,fa4928f8-52cd-4837-a543-b946f13e9afa
https://rupress.org/jcb/article/221/1/e202106100/212750/Shared-and-specific-functions-of-Arfs-1-5-at-the,jcb_202106100.pdf,bda08919-b99c-4407-b699-0414efcfae4d
https://rupress.org/jcb/article/221/6/e202109114/213180/Visualizing-intra-Golgi-localization-and-transport#.YmbReH1V72c.twitter,jcb_202109114.pdf,426ae829-90fe-481d-b728-cd98371216bb
https://science.sciencemag.org/content/early/2021/06/22/science.abi4708.full,Tummino-2021-Drug-induced-phospholipidosis-confo.pdf,4279de2b-8845-4bcc-95f9-3f6badeeadee
https://www.aging-us.com/article/100765/text,aging-v7i6-100765.pdf,4441fbd3-43bd-408c-9d20-07c21897b171
https://www.biorxiv.org/content/10.1101/2021.08.20.457118v1.full.pdf,2021.08.20.457118v1.full.pdf,a01d7b9e-d4be-4437-8a3a-13b7b5b4de24
https://www.biorxiv.org/content/10.1101/2021.08.27.457935v1.full.pdf,2021.08.27.457935v1.full.pdf,e6b62b75-41e3-4a54-9a20-65b3566461ff
https://www.biorxiv.org/content/10.1101/2021.11.16.468906v1.full.pdf,2021.11.16.468906v1.full.pdf,b82bb874-5d47-4625-b6ae-9740761aec19
https://www.biorxiv.org/content/10.1101/2022.01.26.477847v1.full.pdf,2022.01.26.477847v1.full.pdf,d7c77edc-f566-4841-ad01-114c23638036
https://www.biorxiv.org/content/10.1101/2022.02.04.479101v2.full.pdf,2022.02.04.479101v2.full.pdf,de688530-2473-4b31-b7d7-16b06f7106e7
https://www.biorxiv.org/content/10.1101/2022.02.14.480333v1.full.full.pdf,2022.02.14.480333v1.full.pdf,f0ac064b-e496-4e1f-b30d-889bea3eb0c7
https://www.biorxiv.org/content/10.1101/2022.06.27.497668v1.full.pdf,2022.06.27.497668v1.full.pdf,9e241f71-9720-4507-99ef-51cd77e3ea35
https://www.biorxiv.org/content/10.1101/2022.09.15.508072v2.full.pdf,2022.09.15.508072v2.full.pdf,b83cee83-9d7e-4cf3-a8cb-6f828a78b88e
https://www.biorxiv.org/content/10.1101/2023.02.01.526230v1.full.pdf,2023.02.01.526230v1.full.pdf,76fb89fa-23c4-4eb2-b6db-0af469926db9
https://www.biorxiv.org/content/10.1101/2023.02.13.528342v1.full.pdf,2023.02.13.528342v1.full.pdf,d542a374-1e2c-4710-9696-b942f2b84158
https://www.biorxiv.org/content/10.1101/2023.03.01.530598v1.full.pdf,2023.03.01.530598v1.full.pdf,7fac943f-4325-453c-88e5-68a8c4a75292
https://www.biorxiv.org/content/10.1101/2023.05.17.541061v1.full.pdf,2023.05.17.541061v1.full.pdf,2cd1a71e-ffc5-48bc-8064-5c7f10c7b56c
https://www.biorxiv.org/content/10.1101/2023.08.31.555797v1.full.pdf,2023.08.31.555797v1.full.pdf,9c5a72a5-429f-440e-b300-5e1d1fb05d3d
https://www.biorxiv.org/content/10.1101/2023.12.20.572417v1.full.pdf,2023.12.20.572417v1.full.pdf,c9880308-7c8f-44bf-854f-57f6b7f0f952
https://www.biorxiv.org/content/10.1101/2024.03.07.583776v2.full.pdf,2024.03.07.583776v2.full.pdf,012cc3ce-018c-4f39-af24-7b20f1ca6bae
https://www.biorxiv.org/content/10.1101/2024.03.20.586037v1.full.pdf,2024.03.20.586037v1.full.pdf,d74fe761-8fa6-4548-b073-d01065b20597
https://www.biorxiv.org/content/10.1101/2024.05.01.592120v1.full.pdf,2024.05.01.592120v1.full.pdf,8a9783e4-45f9-45ff-a667-e276d852e890
https://www.biorxiv.org/content/10.1101/2024.05.09.593427v1.full.pdf,2024.05.09.593427v1.full.pdf,bd00b333-b57b-4f76-b9be-99464e7a8304
https://www.biorxiv.org/content/10.1101/2024.05.20.594820v1.full.pdf,2024.05.20.594820v1.full.pdf,1bb5b49c-7377-4bc9-a254-4e910c999aa8
https://www.biorxiv.org/content/10.1101/2024.05.27.596058v1.full.pdf,2024.05.27.596058v1.full.pdf,6b1a35c1-945d-4567-8140-1809c2447fbf
https://www.biorxiv.org/content/10.1101/2024.05.31.596797v1.full.pdf,2024.05.31.596797v1.full.pdf,5afd4f1d-73ab-4194-bef1-b3351befbd96
https://www.biorxiv.org/content/10.1101/2024.06.17.599374v1.full.pdf,2024.06.17.599374v1.full.pdf,dbe678fb-47e9-4937-9451-8e5adfc9e7d2
https://www.biorxiv.org/content/10.1101/2024.07.09.602593v1.full.pdf,2024.07.09.602593v1.full.pdf,aba1923b-a86d-4a6a-b965-bebb5350815a
https://www.biorxiv.org/content/10.1101/2024.07.15.603539v1.full.pdf,2024.07.15.603539v1.full.pdf,726462b8-a49a-42cf-891b-832ce40e498b
https://www.cell.com/biophysj/fulltext/S0006-3495(21)00991-7,Chorlay-2021-Origin-of-gradients-in-lipid-densit.pdf,682d9db6-b90a-4a67-9c0b-1a2b51cbaa5f
https://www.cell.com/cell-metabolism/fulltext/S1550-4131(21)00223-0?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS1550413121002230.pdf,4cb6740f-a997-4034-ac9c-e5923005a9e0
https://www.cell.com/cell-metabolism/fulltext/S1550-4131(23)00130-4,PIIS1550413123001304.pdf,e9f4b16b-7a3b-4aec-a6ac-5c587d4f0a67
https://www.cell.com/cell-metabolism/fulltext/S1550-4131(23)00261-9#secsectitle0315,PIIS1550413123002619.pdf,053f6c66-eb50-4c36-88f8-7ea928838ce8
https://www.cell.com/cell-reports/fulltext/S2211-1247(20)30821-4#.XvtjyPbShnI.twitter,PIIS2211124720308214.pdf,aca7053f-fcce-4ab9-b09f-4f8bab1ed135
https://www.cell.com/cell-reports/fulltext/S2211-1247(20)31478-9,PIIS2211124720314789.pdf,b42fb547-da30-490f-b4a3-a6a3fc051304
https://www.cell.com/cell-reports/fulltext/S2211-1247(21)01770-8#.Yebhhfd3iDE.twitter,PIIS2211124721017708.pdf,86470c1e-d281-4063-a9a6-ac8d17a4ffad
https://www.cell.com/cell-reports/fulltext/S2211-1247(24)00119-0?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2211124724001190%3Fshowall%3Dtrue,PIIS2211124724001190.pdf,10c3b14c-8a97-41df-af5e-5e2bbce86bff
https://www.cell.com/cell-reports/fulltext/S2211-1247(24)00686-7?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS2211124724006867.pdf,2d302ce9-d723-4c8b-a2d9-17100d741913
https://www.cell.com/cell/fulltext/S0092-8674(00)80835-1?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867400808351%3Fshowall%3Dtrue,PIIS0092867400808351.pdf,20e41096-d688-403a-9034-66161776b86e
https://www.cell.com/developmental-cell/fulltext/S1534-5807%2824%2900180-1,PIIS1534580724001801.pdf,145007a6-532b-4d89-9542-52a7931d3104
https://www.cell.com/developmental-cell/fulltext/S1534-5807(21)00601-8?rss=yes,PIIS1534580721006018.pdf,0560244d-4dcc-4029-a9be-ae043af07dd8
https://www.cell.com/developmental-cell/fulltext/S1534-5807(24)00180-1?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS1534580724001801.pdf,145007a6-532b-4d89-9542-52a7931d3104
https://www.cell.com/neuron/fulltext/S0896-6273(22)00365-8#secsectitle0150,PIIS0896627322003658.pdf,4e5e5f38-7905-4541-8bba-6a1f0107298f
https://www.cell.com/trends/biochemical-sciences/fulltext/S0968-0004(20)30067-0,1-s2.0-S0968000420300670-main.pdf,12702b57-4f1a-4990-85b2-1e71d28dcb16
https://www.cell.com/trends/biochemical-sciences/fulltext/S0968-0004(20)30085-2,1-s2.0-S0968000420300852-main.pdf,799b0f5d-a80e-43ac-a13c-31d3eec2146b
https://www.cell.com/trends/cell-biology/fulltext/S0962-8924(20)30074-X,1-s2.0-S096289242030074X-main.pdf,41677a33-36b7-495e-9448-d440fa175e6a
https://www.cell.com/trends/cell-biology/fulltext/S0962-8924(20)30101-X,PIIS096289242030101X.pdf,e2ada3ee-fa2f-455d-acd6-c9b79c030285
https://www.jbc.org/article/S0021-9258(23)00220-X/fulltext,PIIS002192582300220X.pdf,d78e7750-2ccf-4e27-b826-b1d2278ae98d
https://www.jbc.org/article/S0021-9258(23)00220-X/pdf,PIIS002192582300220X.pdf,d78e7750-2ccf-4e27-b826-b1d2278ae98d
https://www.jbc.org/content/279/45/47242.full.pdf?with-ds=yes,PIIS0021925820699483.pdf,76cf3b82-8cb0-43e1-8af6-e9cd645235b2
https://www.jlr.org/article/S0022-2275(20)38706-X/fulltext,PIIS002222752038706X.pdf,e76d8830-1a68-4999-9062-34c74462c8bf
https://www.jlr.org/article/S0022-2275(23)00014-7/fulltext,PIIS0022227523000147.pdf,00647d19-0185-4996-96e9-8e372bba2023
https://www.jlr.org/content/42/12/1947.full.pdf,PIIS0022227520315236.pdf,634d3eac-3dca-4111-be80-d5f66796783b
https://www.mdpi.com/1422-0067/23/3/1073/htm#related,ijms-23-01073.pdf,6a77c317-ffd1-4e85-9cbb-87d5297626c5
https://www.molbiolcell.org/doi/10.1091/mbc.12.3.511,henneberry-et-al-2017-phosphatidylcholine-synthesis-influences-the-diacylglycerol-homeostasis-required-for-sec14p.pdf,25cdeb07-f6f3-486d-8b03-c168f1c4f33e
https://www.molbiolcell.org/doi/10.1091/mbc.E23-07-0283,manzer-et-al-2023-the-arf-gap-age2-localizes-to-the-late-golgi-via-a-conserved-amphipathic-helix.pdf,8287593d-ba51-4198-b5ab-f80e11d5bbaf
https://www.molbiolcell.org/doi/10.1091/mbc.e08-04-0373,chun-et-al-2008-characterization-of-class-i-and-ii-adp-ribosylation-factors-(arfs)-in-live-cells-gdp-bound-class-ii.pdf,973e40f0-63ef-4c18-834d-7871a014a2c3
https://www.molbiolcell.org/doi/pdf/10.1091/mbc.E21-02-0069,highland-et-al-2021-arf1-directly-recruits-the-pik1-frq1-pi4k-complex-to-regulate-the-final-stages-of-golgi-maturation.pdf,fa460c9f-f6ed-4c93-8f15-6fedfb6558ce
https://www.nature.com/articles/ncb1774,ncb1774.pdf,15360d0a-c47e-499e-a45a-3efac8e14f6c
https://www.nature.com/articles/s41467-019-13867-y,s41467-019-13867-y.pdf,53e62f14-0a8c-45ff-b840-4a6c092b0d14
https://www.nature.com/articles/s41467-019-14038-9,s41467-019-14038-9.pdf,da9b70b3-c125-4e49-80ba-bf2814b87820
https://www.nature.com/articles/s41467-021-24081-0.epdf?sharing_token=FSX6rBpLLq2fr4Vx4vEbANRgN0jAjWel9jnR3ZoTv0PCmeZr94GGnK53maIYoeRVVWFWRDCKK3DD05aL90OBkD_uXqaE2zrSicRn2UrU7PX0qFqZPgntZzGG5NzOhXi7Ose54rYDxXEp5GT44HgE06odn22zTnl9pQW5upsHec8%3D,Su_et_al-2021-Nature_Communications.pdf,40b8af69-bb69-4581-816e-a0b3656f322c
https://www.nature.com/articles/s41467-021-25398-6,s41467-021-25398-6.pdf,b554818f-1aba-4863-967f-c37d48c942a7
https://www.nature.com/articles/s41467-021-27279-4#disqus_thread,s41467-021-27279-4.pdf,782c3a62-8807-4702-a274-0c8f570b7faf
https://www.nature.com/articles/s41467-022-28469-4,s41467-022-28469-4.pdf,c02c2798-cc07-43c7-9729-3a449e2a7f2a
https://www.nature.com/articles/s41467-022-30060-w,s41467-022-30060-w.pdf,7b9dc2c1-063e-4845-8d22-75e69cbe0098
https://www.nature.com/articles/s41467-022-32487-7,s41467-022-32487-7.pdf,ae0a7c84-a644-4968-abd0-ad61526e16d0
https://www.nature.com/articles/s41467-024-45782-2,s41467-024-45782-2.pdf,dfd4bfb9-f229-4212-b640-2ed84e3bbadd
https://www.nature.com/articles/s41556-022-00917-9,s41556-022-00917-9.pdf,3f4b0d67-389e-4d26-b894-a40fcdd4a5a2
https://www.nature.com/articles/s41556-023-01136-6#Bib1,s41556-023-01136-6.pdf,1653f6d9-ebd6-4a83-9c18-0b80378330f6
https://www.nature.com/articles/s41556-023-01180-2,s41556-023-01180-2.pdf,f809fa66-08ef-4713-8061-a66e51505a0a
https://www.nature.com/articles/s41556-023-01287-6,s41556-023-01287-6.pdf,4326b368-e94a-4284-af49-8c6cc19e15c3
https://www.nature.com/articles/s41580-022-00524-4,s41580-022-00524-4.pdf,51a26910-3e02-48dc-af59-c27eb46402c7
https://www.nature.com/articles/s41589-024-01575-8,s41589-024-01575-8.pdf,5f7ef905-8a4d-4ac9-9c0e-0ceecc9ecbf5
https://www.nature.com/articles/s41598-019-45020-6,s41598-019-45020-6.pdf,b7278c42-44a0-4117-950e-afe5adf31902
https://www.nature.com/articles/s41598-022-05340-6,s41598-022-05340-6.pdf,e53cf553-48c2-496f-8c3e-bf5352508650
https://www.nature.com/articles/s41598-023-40705-5,s41598-023-40705-5.pdf,32610033-e83c-4a2c-a641-374194b773ad
https://www.nature.com/articles/s42255-022-00706-6.epdf?sharing_token=XI30ZM2EGunwLedKAflYxtRgN0jAjWel9jnR3ZoTv0NIqjP5_r7Wh9CXPW5apSLqqo0IXTfF31sTM2rawNXbcLKtN3dQpUtN-IEh7NveS1DOHmmGKYG2ZkGkSuIuUCdwdRRp3KhJqywGB2MPG1MImBAGqRDUldbWsq_B9xVFSS0%3D,Hosios_et_al-2022-Nature_Metabolism.pdf,0da8a14a-5b95-4339-ac62-c43448e8a56e
https://www.nature.com/articles/s42255-023-00939-z?utm_source=dlvr.it&amp;utm_medium=twitter,s42255-023-00939-z.pdf,72cb0613-3b19-4e19-931e-88e922141933
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10309186/,JCB_202304026.pdf,9c24fb8b-93d1-44dc-8232-0e1578e52504
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525039/,nihms-1929944.pdf,be2580d0-e7de-4da1-8cf3-5a1d93ac17ca
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10637267/,pgad351.pdf,905d4a7c-d6e2-454d-a237-73094aa502f3
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10769218/,nihpp-2023.12.19.572083v1.pdf,b0718437-d184-42bf-aadd-da467bd72e5e
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1237059/,00164495.pdf,b8569556-5851-4f57-933d-a7b85093b505
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2426940/,jcb1810945.pdf,b3bea781-fcc4-4c95-9151-ec9c638c413f
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2488303/,zmk3488.pdf,7d1c1fde-b2be-483f-9ac6-8fa1df9425d1
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3195608/,zbc35634.pdf,19a08e3c-2392-4079-bf80-80b7a6505035
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3836174/,emss-55354.pdf,5f875041-83a3-4419-9943-c0ddd15ecc27
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4221251/,nihms543769.pdf,ee8b6df9-2302-447d-a066-43d573f29e86
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4635215/,fnins-09-00421.pdf,d888eb12-4a96-4e30-bff8-2286bf610704
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5629314/,413.pdf,60548ed5-add5-40af-848a-b1c52922627a
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5746065/,42.pdf,05453b94-e02f-4d31-91bf-a13567fc8942
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5789946/,pnas.201717877.pdf,765dfbfb-4a40-4249-9d03-c38e79b22c9f
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5844805/,nihms915653.pdf,9596ed27-8b56-40df-85f2-bd5ba102a885
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5994893/,mbc-29-1284.pdf,756b6aed-33f0-48fd-af4e-9d25698832d4
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6244289/,41598_2018_Article_35190.pdf,889feb2d-2d8d-4727-8fe1-5a8a84e62e9c
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6540057/,ijms-20-02167.pdf,6f04c703-b95e-452d-a326-dd2733b3b20c
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6764485/,Lopes-da-silva-2019-A-gbf-dependent-mechanism-for-envir.pdf,df6eb7ed-fb58-4da2-8ef5-bcc90102f4a2
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6972958/,41467_2019_Article_14038.pdf,226f17ea-d8d4-4873-a1db-58ed53286792
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7072557/,cells-09-00261.pdf,35d86fdf-37fe-475d-97fc-625b63e2ce50
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338047/,nihms-1578414.pdf,6b6da2f5-e4d0-4d2b-88a0-079dbbda2fe9
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8212386/,nihms-1710047.pdf,098491cd-1cae-4f2a-b294-b29c3c5f6ddd
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8431686/,ijms-22-09595.pdf,71829f72-939e-45b5-b930-dd7317ee5e3e
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9374436/,elife-80911.pdf,5a2e4459-2a6a-4920-8922-3aba288b7780
https://www.ncbi.nlm.nih.gov/pubmed/17510634|17510634,7601712a.pdf,a418ced6-b375-4400-9bc3-417b34fb6183
https://www.pnas.org/content/pnas/117/11/5987.full.pdf,fischer-ruvkun-2020-caenorhabditis-elegans-adar-editing-and-the-eri-6-7-mov10-rnai-pathway-silence-endogenous-viral.pdf,1cdb2c84-68d1-43a8-b4a8-ba7320b9641e
https://www.pnas.org/doi/10.1073/pnas.2307515121,zhang-et-al-2024-amino-acid-and-protein-specificity-of-protein-fatty-acylation-in-caenorhabditis-elegans.pdf,5773bf06-061b-4e05-a1a2-b2cc7c628013
https://www.pnas.org/doi/10.1073/pnas.95.23.13676?doi=10.1073/pnas.95.23.13676,stamnes-et-al-1998-adp-ribosylation-factor-and-phosphatidic-acid-levels-in-golgi-membranes-during-budding-of-coatomer.pdf,a2cdabe0-08e6-483d-8875-2eba3708dde3
https://www.pnas.org/doi/full/10.1073/pnas.051631998,marsh-et-al-2001-organellar-relationships-in-the-golgi-region-of-the-pancreatic-beta-cell-line-hit-t15-visualized-by.pdf,24ad8844-3b30-46e1-a2ed-e6ec5aeacb4f
https://www.pnas.org/doi/full/10.1073/pnas.1101379108,maiuolo-et-al-2011-selective-activation-of-the-transcription-factor-atf6-mediates-endoplasmic-reticulum-proliferation.pdf,c69500a8-a71d-4d24-a913-8a31d984d53f
https://www.pnas.org/doi/full/10.1073/pnas.1323895111,lee-et-al-2014-membrane-adhesion-dictates-golgi-stacking-and-cisternal-morphology.pdf,ed888bf9-fa1d-4b2a-b035-09ab340fff02
https://www.science.org/doi/10.1126/sciadv.abj8156,sciadv.abj8156.pdf,4d970680-f64f-49f3-8f3e-2bcb1c48022e
https://www.science.org/doi/10.1126/sciadv.adc8917,sciadv.abj8156.pdf,15b56a71-89cc-40b4-9d1d-5691e56d1c30
https://www.science.org/doi/10.1126/sciadv.adf8966#.ZEBCZs4MIKQ.twitter,sciadv.adf8966.pdf,192e306c-52f3-4f64-a41a-c188c137ddb5
https://www.science.org/doi/10.1126/sciadv.adj4605,sciadv.adj4605.pdf,883979b4-196e-4857-aff1-6b361c4d6c22
https://www.science.org/doi/10.1126/scisignal.abm7524?utm_campaign=SciMag&amp;utm_source=Social&amp;utm_medium=Twitter,scisignal.abm7524.pdf,69497d75-cc6a-48c8-b677-b575c43ed52a
https://www.sciencedirect.com/science/article/abs/pii/S0968000499013651,1-s2.0-S0968000499013651-main.pdf,4b856139-f4e9-4dd8-b833-108e5f9deba7
https://www.sciencedirect.com/science/article/pii/S0021925820770584#bib16,1-s2.0-S0021925820770584-main.pdf,053b0dac-9225-465b-a397-95a2f9c3f2a6
https://www.sciencedirect.com/science/article/pii/S0024320512006595?via%3Dihub,1-s2.0-S0024320512006595-main.pdf,ecf5ecfc-1621-47ea-9d82-ff191f7aa44a
https://www.sciencedirect.com/science/article/pii/S0167488905000601,1-s2.0-S0167488905000601-main.pdf,66ece8b2-b92b-4e3e-a970-0321793f642f
https://www.sciencedirect.com/science/article/pii/S0962892424000230,1-s2.0-S0962892424000230-main.pdf,b5b45ce7-c432-4827-8c6c-a4c4a0fcb5f8
https://www.sciencedirect.com/science/article/pii/S0968000424001312?dgcid=author,1-s2.0-S0968000424001312-main.pdf,b120d0fa-22ba-4d67-9344-046ac9b146d6
