URL,PDF_NM,UUID
https://elifesciences.org/reviewed-preprints/91984/reviews,91984-v1.pdf,bb3bea48-63e6-4aa2-a34f-9b85dd28b472
https://febs.onlinelibrary.wiley.com/doi/10.1111/febs.16558,The FEBS Journal - 2022 - Shemtov - The intestinal immune system and gut barrier function in obesity and ageing.pdf,e3d6ee3f-1664-4d0e-8f27-5906d881dd7c
https://genesdev.cshlp.org/content/early/2023/05/29/gad.350250.122.abstract,Genes Dev.-2023-Glastad-398-417.pdf,569d8b93-b58b-47fa-a304-608408d73714
https://genesdev.cshlp.org/content/early/2023/05/29/gad.350250.122.abstract|,Genes Dev.-2023-Glastad-398-417.pdf,e36f004b-79a6-48d6-9ef0-481fad19b9eb
https://genome.cshlp.org/content/early/2020/10/21/gr.265934.120.abstract,Genome Res.-2020-Serizay-1752-65.pdf,7b728a06-d36b-4da0-9b96-2d9aea2aaa8e
https://iubmb.onlinelibrary.wiley.com/doi/full/10.1002/iub.2658,IUBMB Life - 2022 - Monné - Mitochondrial transport and metabolism of the major methyl donor and versatile cofactor.pdf,9cd26aeb-93c6-4a09-88be-39b8570942a1
https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.0050259,file111.pdf,5fa01c9e-ad06-4b49-bf35-bfcd50263581
https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3001944,journal.pbio.3001944.pdf,867ef0c6-6541-4b6d-9671-4ca8719bac67
https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3002354,journal.pbio.3002354.pdf,43c043a8-77a2-41c4-aeec-f65512e2fd49
https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3002513,Lemaitre-2024-A-unified-framework-for-evolutionar.pdf,2e335ae1-77f8-48f0-9b64-2a53a967c542
https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009342,journal.pgen.1009342.pdf,483e154f-4e1c-4465-80a4-563f3169b399
https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009358,journal.pgen.1009358.pdf,3ae0ac66-9134-4a19-8766-e5a6559bbf5a
https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009432,journal.pgen.1009432.pdf,583a1695-5211-43c9-b5fe-6914fb28e98f
https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009602,journal.pgen.1009602.pdf,c20fc0a3-a793-48bf-a556-1664435e50d7
https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1010906,journal.pgen.1010906.pdf,af3bf63c-371f-4c12-b934-a97cad699b8e
https://link.springer.com/article/10.1007/s11306-021-01775-6,Spanier-2021-Comparison-of-lipidome-profiles-of-.pdf,2dc9892c-1b62-457c-8c42-d0a055d86fe9
https://link.springer.com/protocol/10.1007/978-1-0716-0592-9_16,Kaletsky-2020-Transcriptional-profiling-of-c-eleg.pdf,e586554f-0870-43b1-aac9-b125e080ef4e
https://onlinelibrary.wiley.com/doi/10.1111/acel.13518,Aging Cell - 2021 - Nair - Adaptive capacity to dietary Vitamin B12 levels is maintained by a gene‐diet interaction that.pdf,c539e70f-8ee7-45c0-9209-93d3ba5cb0fc
https://onlinelibrary.wiley.com/doi/10.1111/acel.13567,Aging Cell - 2022 - Xiao - Metformin induces S‐adenosylmethionine restriction to extend the Caenorhabditis elegans.pdf,b62a6694-3d7e-494f-858b-167a756eda3b
https://onlinelibrary.wiley.com/doi/10.1111/acel.13604,Aging Cell - 2022 - Ogawa - S‐adenosyl‐L‐homocysteine extends lifespan through methionine restriction effects.pdf,2119cda3-5905-4c9c-8185-8603aaed8dac
https://onlinelibrary.wiley.com/doi/10.1111/acel.14103,Aging Cell - 2024 - Chen - Mitochondrial S‐adenosylmethionine deficiency induces mitochondrial unfolded protein response.pdf,54fed9e5-1ce3-49f2-ad42-251dc5636f87
https://onlinelibrary.wiley.com/doi/10.1111/j.1474-9726.2011.00713.x,Aging Cell - 2011 - McGee - Loss of intestinal nuclei and intestinal integrity in aging C  elegans.pdf,bfc7b853-33b8-464d-a3ea-835c6afddff3
https://onlinelibrary.wiley.com/doi/epdf/10.1111/acel.14151,Aging Cell - 2024 - Ham - Combinatorial transcriptomic and genetic dissection of insulin IGF‐1 signaling‐regulated.pdf,60b3625f-9f69-49ba-9c5d-5b7f658f4d8b
https://onlinelibrary.wiley.com/doi/full/10.1111/acel.12884,Aging Cell - 2019 - Xu - Microtubule regulators act in the nervous system to modulate fat metabolism and longevity through.pdf,8114b5a9-ec25-466b-a9a1-a4862f116323
https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13265?campaign=wolearlyview,Aging Cell - 2020 - Taylor - Mastering organismal aging through the endoplasmic reticulum proteostasis network.pdf,b2f90cec-5f7d-4f54-99af-9983f6a92915
https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13488,Aging Cell - 2021 - Onken - Metformin treatment of diverse Caenorhabditis species reveals the importance of genetic.pdf,b496ed03-2998-4ca8-8c07-ce2831a2eb23
https://onlinelibrary.wiley.com/doi/full/10.1111/acel.14055,Aging Cell - 2023 - Zhu - Single‐worm quantitative proteomics reveals aging heterogeneity in isogenic Caenorhabditis.pdf,5489417d-d993-4ca0-bec8-4c4757b0a5d4
https://pubs.acs.org/doi/10.1021/acschembio.4c00106,tenney-et-al-2024-one-carbon-to-rule-them-all-formaldehyde-is-a-one-carbon-signal-connecting-one-carbon-metabolism-and.pdf,9ae97518-81f5-4797-b6a6-70e713c9b8e7
https://pubs.acs.org/doi/10.1021/jacs.9b08698,ogihara-et-al-2019-metabolic-pathway-oriented-screening-targeting-s-adenosyl-l-methionine-reveals-the-epigenetic.pdf,e44c981b-bb9c-48a2-a1c5-c29177ef32a2
https://rupress.org/jcb/article/157/6/1071/32850/Phospholipids-undergo-hop-diffusion-in?searchresult=1,jcb15761071.pdf,355ce510-a60b-4c37-a828-8020b727ef48
https://science.sciencemag.org/content/368/6488/283?utm_campaign=toc_sci-mag_2020-04-16&amp;et_rid=322340298&amp;et_cid=3288598,science.aaz6465.pdf,8578ca5e-bb6c-4c19-8c74-dd75e31359b4
https://science.sciencemag.org/content/early/2020/03/18/science.aay2494,science.aay2494.pdf,fc1c7f5e-8272-45b4-adef-87a34cc5f94c
https://us02web.zoom.us/j/81049734687?pwd=dnlGc2dGZUk0ZmdPQVpROXl2cXRJQT09,bad_url,9beb541f-d562-4028-b9fe-f04002add022
https://reader.elsevier.com/reader/sd/pii/S0092867422013770?token=C851B25F7E211CF8FBACEC3431F62F86BA48C8C65C5F1D80C08531E564EF64538EEBB3559D8630DB804A7A4C5F117107&amp;originRegion=us-east-1&amp;originCreation=20230109152813,bad_url,ac1da00a-57c7-4851-b5d3-5aef27e30bc4
https://reader.elsevier.com/reader/sd/pii/S1550413122004922?token=F1198E53C60BCAB469DB18594794FBDB6B951AB9F09207D13F836FE1B345C3B319B91990CA478E4433B5823C85FE373D&amp;originRegion=us-east-1&amp;originCreation=20230109152854,bad_url,7b248a83-d23a-442f-b15f-8a8309900feb
https://www.aging-us.com/article/103578/text,aging-v12i17-103578.pdf,52f8ebef-bda1-4ab3-a5e5-08adc9a47d05
https://www.biorxiv.org/content/10.1101/2020.02.20.958579v1.full.pdf,2020.02.20.958579v1.full.pdf,81591188-c94e-430d-8b98-6c7207eec78f
https://www.biorxiv.org/content/10.1101/2020.03.21.001735v1.full.pdf,2020.03.21.001735v1.full.pdf,379809fa-efa6-42f4-b336-085ae41f7f1c
https://www.biorxiv.org/content/10.1101/2020.04.18.048561v1.full.pdf,2020.04.18.048561v1.full.pdf,13985b96-d4d8-4373-80d4-80fc1318eb82
https://www.biorxiv.org/content/10.1101/2020.05.20.107151v1.full.pdf,2020.05.20.107151v1.full.pdf,29cf1766-28c0-4d04-b36e-19f424df7960
https://www.biorxiv.org/content/10.1101/2020.06.12.149005v1.full.pdf,2020.06.12.149005v1.full.pdf,58fc9b8b-8678-4543-8888-5691826139ea
https://www.biorxiv.org/content/10.1101/2020.07.07.191544v1.full.pdf,2020.07.07.191544v1.full.pdf,16cee331-cb45-44f2-8320-0d3234d7db61
https://www.biorxiv.org/content/10.1101/2020.07.30.229468v1.full.pdf,2020.07.30.229468v1.full.pdf,953122af-81be-4309-bca2-79ab4ed98976
https://www.biorxiv.org/content/10.1101/2020.09.05.284521v1.full.pdf,2020.09.05.284521v1.full.pdf,daf479cf-a524-4ffb-9a6f-67fd8dc558df
https://www.biorxiv.org/content/10.1101/2020.09.13.295451v1.article-info.full.pdf,2020.09.13.295451v1.article-info.full.pdf,1009c815-8fb1-44a7-882d-28817a1f0055
https://www.biorxiv.org/content/10.1101/2020.11.22.392217v1.full.pdf,2020.11.22.392217v1.full.pdf,2fe88712-b9ca-480b-9b85-6d026de270cf
https://www.biorxiv.org/content/10.1101/2020.12.13.422530v1.full.pdf,2020.12.13.422530v1.full.pdf,3769576d-c741-4f61-b7ab-e06c6375726f
https://www.biorxiv.org/content/10.1101/2021.04.25.441352v1.full.pdf,2021.04.25.441352v1.full.pdf,2cbf0c64-e2c5-48eb-9afd-906b6f27773d
https://www.biorxiv.org/content/10.1101/2021.05.04.442567v1.full.pdf,2021.05.04.442567v1.full.pdf,2149d89f-298c-43de-ad38-cce3260489f2
https://www.biorxiv.org/content/10.1101/2021.05.31.446422v1.full.pdf,2021.05.31.446422v1.full.pdf,4a720be2-6950-477f-a924-2de5a4c2a9f4
https://www.biorxiv.org/content/10.1101/2021.05.31.446422v1.full.pdf,2021.05.31.446422v1.full.pdf,65fae4d1-5b02-4986-be01-0e29252e4b92
https://www.biorxiv.org/content/10.1101/2021.06.08.447431v1.full.pdf,2021.06.08.447431v1.full.pdf,cc240ace-67e5-43c2-abc2-09ff0baa173c
https://www.biorxiv.org/content/10.1101/2021.06.10.447794v1.full.pdf,2021.06.10.447794v1.full.pdf,0fa33e74-382b-445b-9150-f05ade1ca0c9
https://www.biorxiv.org/content/10.1101/2021.06.18.449022v1.full.pdf,2021.06.18.449022v1.full.pdf,96ff0d81-96e6-4fa7-a121-9f49caa10256
https://www.biorxiv.org/content/10.1101/2021.09.27.461965v1.full.pdf,2021.09.27.461965v1.full.pdf,6289a9d3-f8c5-4e19-8aa1-749897b4531b
https://www.biorxiv.org/content/10.1101/2022.06.15.496201v1.full.pdf,2022.06.15.496201v1.full.pdf,48a22c2f-c212-4a9c-885e-f156039f2746
https://www.biorxiv.org/content/10.1101/2022.08.31.506037v1.full.pdf,2022.08.31.506037v1.full.pdf,c6024492-7b17-4288-8251-97ad3fc18420
https://www.biorxiv.org/content/10.1101/2023.02.09.527915v2.full.pdf,2023.02.09.527915v2.full.pdf,21181cff-936a-4e45-a8fa-42200dc33de9
https://www.biorxiv.org/content/10.1101/2023.02.28.530490v1.full.pdf,2023.02.28.530490v1.full.pdf,dcbfa3a6-f105-40b7-a3b6-263aa6af22f6
https://www.biorxiv.org/content/10.1101/2023.03.09.531951v1.full.pdf,2023.03.09.531951v1.full.pdf,d394065c-821b-4f0c-a550-0a2dadf1b18a
https://www.biorxiv.org/content/10.1101/2023.10.13.562222v1.full.pdf,2023.10.13.562222v1.full.pdf,9a86c1d2-d75c-45cc-b947-0dc8e463c8f4
https://www.biorxiv.org/content/10.1101/2023.11.21.568122v1.full.pdf,2023.11.21.568122v1.full.pdf,1a2dc8af-c843-436d-87db-277185444ca1
https://www.biorxiv.org/content/10.1101/2024.01.06.574476v1.full.pdf,2024.01.06.574476v1.full.pdf,eae4514a-ccb5-4948-8344-fb09377e8c6e
https://www.biorxiv.org/content/10.1101/2024.04.29.591726v1.full.pdf,2024.04.29.591726v1.full.pdf,8f70883f-922e-4220-908d-e62f1ce590d1
https://www.biorxiv.org/content/10.1101/2024.05.04.592445v1.full.pdf,2024.05.04.592445v1.full.pdf,44a1efae-549e-45c2-a951-b7f3b02f30c5
https://www.biorxiv.org/content/10.1101/2024.06.10.598287v1.full.pdf,2024.06.10.598287v1.full.pdf,54b92b40-c3b1-4b1a-8067-3dbe8d291796
https://www.caymanchem.com/news/resources-for-lipid-researchers,bad_url,92982964-e88f-4a89-9628-d9d65112021f
https://www.cell-stress.com/wp-content/uploads/2021A-Sun-Cell-Stress-Advanced-Pub.pdf,2021A-Sun-Cell-Stress-Advanced-Pub.pdf,01501ff2-b6ce-4daf-9424-0775d7858558
https://www.cell.com/cell-metabolism/pdfExtended/S1550-4131(23)00261-9,mmc3.pdf,62c1740d-7f8b-48d0-a1ab-9b33a06b441b
https://www.cell.com/cell-reports/fulltext/S2211-1247(20)31367-X,PIIS221112472031367X.pdf,aa7a776e-bbdf-4101-adca-28eaf8b7cfb1
https://www.cell.com/cell-reports/fulltext/S2211-1247(22)00424-7,PIIS2211124722004247.pdf,c4fd9c5a-f865-4250-ac6d-6b312c73dd10
https://www.cell.com/cell/fulltext/S0092-8674(20)30321-4,PIIS0092867420303214.pdf,7c18c6d7-bb86-4a4d-b134-57140e242a0f
https://www.cell.com/cell/fulltext/S0092-8674(20)31078-3,PIIS0092867420310783.pdf,78bedfd6-2c8b-4edc-a31f-a79cfb68dd82
https://www.cell.com/cell/fulltext/S0092-8674(22)01520-3,PIIS0092867422015203.pdf,4f824c89-3a2f-4372-acb3-e6765d53740c
https://www.cell.com/cell/fulltext/S0092-8674(23)00476-2?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS0092867423004762.pdf,6978d0ae-ea1b-406c-9bb8-8a916b6cfdbd
https://www.cell.com/developmental-cell/fulltext/S1534-5807(20)30412-3?rss=yes,PIIS1534580720304123.pdf,8a46b7bb-8da3-4d65-af1e-b5c198ce85ad
https://www.cell.com/developmental-cell/fulltext/S1534-5807(20)30461-5?rss=yes,PIIS1534580720304615.pdf,3fbda73c-8fe9-4b6a-b87a-5ec2bfc73a32
https://www.cell.com/developmental-cell/fulltext/S1534-5807(20)30498-6,PIIS1534580720304986.pdf,30377984-3d02-4665-a75b-83c4da8d7553
https://www.cell.com/developmental-cell/pdf/S1534-5807(20)30544-X.pdf,PIIS153458072030544X.pdf,d29495ed-d331-4cc2-99db-a33b4a1eafa9
https://www.cell.com/iscience/pdf/S2589-0042(20)30253-4.pdf,PIIS2589004220302534.pdf,e8587478-9440-4ca9-abec-b42d4506f2a2
https://www.cell.com/iscience/pdf/S2589-0042(24)01011-3.pdf?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2589004224010113%3Fshowall%3Dtrue,PIIS2589004224010113.pdf,701d4dce-0687-49de-812f-72aeb76ae380
https://www.cell.com/molecular-cell/fulltext/S1097-2765%2823%2900249-6,PIIS1097276523002496.pdf,f1bc7f5a-fd5f-4d4e-8084-4fc3a514f7a9
https://www.cell.com/molecular-cell/fulltext/S1097-2765(20)30152-0,PIIS1097276520301520.pdf,599bc6c5-bd9c-429e-8ffa-e6d79de7ab4f
https://www.cell.com/molecular-cell/fulltext/S1097-2765(20)30720-6,PIIS1097276520307206.pdf,5e36de22-02f7-4dea-86d4-4add6fe68e36
https://www.cell.com/molecular-cell/fulltext/S1097-2765(21)00588-8,PIIS1097276521005888.pdf,fa4cdd55-e47a-4af5-8447-596aa8dfc495
https://www.cell.com/molecular-cell/fulltext/S1097-2765(21)00775-9?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS1097276521007759.pdf,15b2a5ff-cf81-4a91-b2c9-0d653d9d270f
https://www.cell.com/molecular-cell/fulltext/S1097-2765(21)00910-2?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS1097276521009102.pdf,33cf9640-5154-41ae-afc3-7be7f7c60fad
https://www.cell.com/molecular-cell/fulltext/S1097-2765(21)00948-5,PIIS1097276521009102.pdf,d7e98505-101e-4142-baf7-c14635bf2d46
https://www.embopress.org/doi/abs/10.15252/embr.202255548#.Y_HNxsLNVCg.twitter,rimal-et-al-2023-reverse-electron-transfer-is-activated-during-aging-and-contributes-to-aging-and-age-related-disease.pdf,129bf6bc-ca0a-4c6a-b760-8562bc728a7f
https://www.embopress.org/doi/full/10.15252/embj.2021109633,wang-et-al-2022-ageing-induces-tissue-specific-transcriptomic-changes-in-caenorhabditis-elegans.pdf,aad35a70-e49d-4524-8c8b-0948d082bb4b
https://www.embopress.org/doi/full/10.15252/msb.202211002,bozukova-et-al-2022-aging-is-associated-with-increased-chromatin-accessibility-and-reduced-polymerase-pausing-in-liver.pdf,b49f6911-bbf2-4256-9b91-55244a5b286f
https://www.frontiersin.org/articles/10.3389/fgene.2021.768996/full,fgene-12-768996.pdf,9e9fb875-d637-4a45-b46e-849c81f33b31
https://www.frontiersin.org/articles/10.3389/fragi.2022.860404/full?utm_source=S-TWT&amp;utm_medium=SNET&amp;utm_campaign=ECO_FRAGI_XXXXXXXX_auto-dlvrit,fragi-03-860404.pdf,fbc66e3d-0cfd-4d29-8422-c4b83aaf5457
https://www.g3journal.org/content/early/2020/09/17/g3.120.401749.long,bad_url,eb02117c-f476-4297-a307-553a246d691f
https://www.jbc.org/article/S0021-9258(17)48334-7/fulltext,PIIS0021925817483347.pdf,d0240575-62c2-4999-a558-97e515ff24ac
https://www.jbc.org/article/S0021-9258(21)00106-X/fulltext,PIIS002192582100106X.pdf,3e8b2203-0912-413d-948c-a66edf3db30a
https://citp.squarespace.com,bad_url,2f191471-3e11-4b6e-a031-e11a2259749b
https://dev.biologists.org/content/148/3/e0305,bad_url,e09a1d65-a53f-4265-b40d-52d555503567
https://www.jbc.org/article/S0021-9258(23)01966-X/fulltext,PIIS002192582301966X.pdf,67916a8c-d28e-4023-890c-ed791fd2e77a
https://www.jbc.org/content/early/2020/10/29/jbc.RA120.014248.abstract,bad_url,f3383863-5745-49e6-9498-4649efc8e211
https://www.mdpi.com/2073-4409/8/2/106,cells-08-00106-v3.pdf,bec33158-54e0-470c-9068-e5f40b7dff54
https://www.mdpi.com/2218-1989/11/1/52,metabolites-11-00052-v2.pdf,332f1d28-776c-491d-bc64-b5458735dc50
https://www.mdpi.com/2218-1989/12/10/961/htm,metabolites-12-00961-v2.pdf,91685d30-d029-41b8-bed8-a1ce4dd2e9df
https://www.micropublication.org/journals/biology/micropub-biology-000345/,10.17912_micropub.biology.000345.pdf,8001414e-ae76-4e51-9438-d4ae7945d462
https://www.nature.com/articles/d41586-020-00062-z?utm_source=twitter&amp;utm_medium=social&amp;utm_content=organic&amp;utm_campaign=NGMT_USG_JC01_GL_Nature,Nowogrodzki-2020-Eleven-tips-for-working-with-large-.pdf,70a2ad75-acda-46ec-ad6e-1991d12a2b94
https://www.nature.com/articles/d41586-021-00190-0?utm_source=twitter&amp;utm_medium=social&amp;utm_content=organic&amp;utm_campaign=NGMT_USG_JC01_GL_Nature,d41586-021-00190-0.pdf,8f987534-3dcc-4d41-a1b2-2a4c0f4aef51
https://www.nature.com/articles/s41392-022-01211-8,s41392-022-01211-8.pdf,9777e57e-fe5f-4515-802f-b0ce8e598444
https://www.nature.com/articles/s41467-018-04426-y,s41467-018-04426-y.pdf,d2039a52-0cfd-40b4-957b-d6ffbdcfca78
https://www.nature.com/articles/s41467-020-15296-8.pdf,s41467-020-15296-8.pdf,33098127-5b86-4343-a7df-c6e428d65788
https://www.nature.com/articles/s41467-020-18369-w,s41467-020-18369-w.pdf,c272b677-312f-4e9c-8f35-0985c6dd78f4
https://www.nature.com/articles/s41467-020-18690-4,s41467-020-18690-4.pdf,9b8cefb1-e294-4253-90db-e831643e9eda
https://www.nature.com/articles/s41467-021-22257-2,s41467-021-22257-2.pdf,bda3aca5-6e20-4aba-8f2a-28430d2cbdf5
https://www.nature.com/articles/s41467-021-23856-9,s41467-021-23856-9.pdf,5954dd58-6bc3-4c8f-910d-9d4de1b49d07
https://www.nature.com/articles/s41467-021-24036-5,s41467-021-24036-5.pdf,0e09f00f-e39b-4ae3-a4c8-7f12aedcb55d
https://www.nature.com/articles/s41467-021-24634-3,s41467-021-24634-3.pdf,8b475aaa-d0d0-45c5-93cb-702c94304e2f
https://www.nature.com/articles/s41467-021-25821-y,s41467-021-25821-y.pdf,276a196b-a97d-462e-9598-a17675cd2d59
https://www.nature.com/articles/s41467-021-26982-6,s41467-021-26982-6.pdf,e4a94efc-6904-4a69-9b73-0350696bfe05
https://www.nature.com/articles/s41467-022-28201-2,s41467-022-28201-2.pdf,398c7bf8-762e-44ca-a39f-04f46d7be847
https://www.nature.com/articles/s41467-022-28272-1,s41467-022-28272-1.pdf,01b34e7b-b126-4c63-9017-c73fb063254b
https://www.nature.com/articles/s41467-022-28469-4,s41467-022-28469-4.pdf,a091d200-13db-47ea-9a9f-c906755aa58a
https://www.nature.com/articles/s41467-022-28749-z,s41467-022-28749-z.pdf,18acc7c8-a446-4dd5-aa07-a90407d9de13
https://www.nature.com/articles/s41467-023-36181-0,s41467-023-36181-0.pdf,c922960b-a645-4c7e-8a3f-be8c9fdf6bb7
https://www.nature.com/articles/s41467-023-38289-9,s41467-023-38289-9.pdf,700b154e-da7a-4aff-b4d3-08d3ba4c769d
https://www.nature.com/articles/s41467-023-40088-1,s41467-023-40088-1.pdf,2fb32602-ad11-42cb-9da8-0397fcb3172b
https://www.nature.com/articles/s41467-023-43527-1,s41467-023-43527-1.pdf,ad3e1dc5-7c8d-4f70-b5ec-465c3d41edc8
https://www.nature.com/articles/s41467-023-43550-2,s41467-023-43550-2.pdf,eeab737f-5e98-4893-8fe4-02babd5f8c65
https://www.nature.com/articles/s41556-022-00926-8,s41556-022-00926-8.pdf,993a685d-5f2a-4bac-a4dd-e818ee356116
https://www.nature.com/articles/s41556-023-01299-2.epdf?sharing_token=GG-ffCzaw4CiJb47ptFeENRgN0jAjWel9jnR3ZoTv0Mo8HQWXYyqBJ181UnCBPPR69Hr9Mf7VcXSCT9yq7Gkz8ERMhKnTF4BLa8f8OlFE1OjeDJHnAHrke_xeWEqghnzJxNP8sQO_b5Ne13oEV0vU51To6aTfJW_G1PNeK7C7Bg%3D,Kang_et_al-2024-Nature_Cell_Biology.pdf,7fdc9d33-68e0-4312-8752-8b00c7172cf0
https://www.nature.com/articles/s41576-020-0270-8,s41576-020-0270-8.pdf,926d2db6-447c-4613-bd9f-1c902eda2b6d
https://www.nature.com/articles/s41576-021-00438-5,s41576-021-00438-5.pdf,8305dd9b-a5df-485d-a93b-0d04b2927722
https://www.nature.com/articles/s41586-023-05922-y.epdf?sharing_token=4G4DLZERIFPsnsgBne5tGdRgN0jAjWel9jnR3ZoTv0N4dvrKidhbQuIx0wQKBW5pb5wdH9NS-SK49ulT8MrYuR8VcwiKZsrr5BsTXFfUoHQWmWHVDlu44sM_fCbtXB7cyxmsNRSET7Eg7rVNOnALZVPEymtQA_e1YXno50q0Tzs%3D,Deb-s_et_al-2023-Nature.pdf,27e5c51e-755d-4c0b-8535-5d588e789380
https://www.nature.com/articles/s41586-023-06463-0,s41586-023-06463-0.pdf,05a620c2-60b1-4647-9ec5-02889c31a517
https://www.nature.com/articles/s41586-023-06620-5,s41586-023-06620-5.pdf,bd971032-2a91-4655-b435-d3271d7609bb
https://www.nature.com/articles/s41598-022-07397-9,s41598-022-07397-9.pdf,39c5f1e3-fa1e-41dc-ae7a-07f039e3c750
https://www.nature.com/articles/s41598-022-26554-8,s41598-022-26554-8.pdf,e9d961c5-c150-46a6-9cdf-674a97f11478
https://www.nature.com/articles/s42003-020-1001-6.epdf?sharing_token=-Hmf4-TQq0z-sV7_nG2wDNRgN0jAjWel9jnR3ZoTv0NO1YoTKcr4hxsfRAcvD3M72HXQ1AB_gYF_dHROl_iXhdoXhSMwGbcKAznJQdb_PSusHUcCtB_6ivHwLf29NsgtgPZvXICRvseVNf8NB4gZcPDu4wXBwBXH1WSRAF6oS2w%3D,Vallianatos_et_al-2020-Communications_Biology.pdf,daa0b67a-2515-496f-ab94-cd67c2f79268
https://www.nature.com/articles/s42255-019-0111-2,s42255-019-0111-2.pdf,53d112c0-5d0a-4918-a98d-62afdb610c7a
https://www.nature.com/articles/s42255-020-00285-4.epdf?sharing_token=LC7wga_71jrgBg_LOa8bUtRgN0jAjWel9jnR3ZoTv0M58mWfArrLNGMFm9nQfY50F-rZipVfxUDHP1VFzvjUHWAUNoXxoEQTzHO43YmfTVUn8LnPrj33xuxXcPxMGNTkPgwPuI6rNaJOAmWL_jxAbSKShMhRVndZFPqr4qSlQSw%3D,Boon_et_al-2020-Nature_Metabolism.pdf,6b0b34b6-a068-4dc4-8062-5b409016e844
