URL,PDF_NM,UUID
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7294788/,ACEL-19-e13160.pdf,e6c1d4f1-8bc6-4d5c-95c4-920681a109e3
https://www.researchsquare.com/article/rs-4087193/v1,v1_covered_f18d614b-5546-42bf-acb8-025b89d260a9.pdf,a83ce8fa-a2cb-4d81-b5d8-34c3b86ed63c
https://www.science.org/doi/10.1126/sciadv.adj3823,sciadv.adj3823.pdf,f56ce422-d4ee-44d4-a3d5-bc8b0a57f030
https://www.science.org/doi/10.1126/science.abg7216,science.abg7216.pdf,9f059258-c81d-4eee-86b7-3701e4d249e8
https://www.science.org/doi/full/10.1126/sciadv.abf0717,sciadv.abf0717.pdf,1cdd6026-5343-47a2-8a0b-90372851513d
https://www.science.org/doi/pdf/10.1126/science.aao3265,science.aao3265.pdf,5ba0a402-cb17-46e1-9cc0-9bd731a1d4aa
https://www.sciencedirect.com/science/article/abs/pii/S0962892423001101#:~:text=The%20bidirectional%20relationship%20between%20metabolism%20and%20cell%20cycle%20control,1-s2.0-S0962892423001101-main.pdf,12d6b730-ecb0-4dce-a38b-652941499aee
https://www.sciencedirect.com/science/article/pii/S002192582200285X,1-s2.0-S002192582200285X-main.pdf,443681cc-9b1a-4a29-a196-ca297815099d
https://www.sciencedirect.com/science/article/pii/S0167488922001677?via%3Dihub,1-s2.0-S0167488922001677-main.pdf,da05c7fc-eef8-4d90-9811-cd0584db64b1
https://www.sciencedirect.com/science/article/pii/S2212877821002532,1-s2.0-S2212877821002532-main.pdf,b2144721-9dc2-4fe1-839a-14ad10de76e0
https://www.sciencedirect.com/science/article/pii/S2452310021000974?via%3Dihub,1-s2.0-S2452310021000974-main.pdf,f9625238-83b5-4511-8c3f-f475198211ea
