URL,PDF_NM,UUID
https://pubmed.ncbi.nlm.nih.gov/34767311/,Current Protocols - 2021 - Guisnet - Three‐Dimensional Fruit Tissue Habitats for Culturing Caenorhabditis elegans.pdf,4c893c90-2a5a-45e0-a804-50e313ec4f84
https://rupress.org/jcb/article/220/4/e201909139/211895/Autophagy-facilitates-mitochondrial-rebuilding#,jcb_201909139.pdf,1659b106-b89e-4796-99e4-179083d78b34
https://twitter.com/meera_sundaram/status/1790466648387772729,nihpp-2023.12.26.573316v1.pdf,c2dbe6db-ab15-4ee4-b1e0-a45ebe93a7b8
https://watermark.silverchair.com/iyab228.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAv0wggL5BgkqhkiG9w0BBwagggLqMIIC5gIBADCCAt8GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMZWlMctDYjRXJSP2bAgEQgIICsDH82xAAVlbjyns8TTGykdeGYIU_d2LFTSKkoZyxpAed24nQQDn26PPbt8yn1Okc5ZHl3v_oPfg6YJy5gLZh_bGoNktXHabfFLNSE97m1gkAh2PSHdsILd8rh_x4B6Yq6GtKDwpdth6Mv0WLgdznwa6Qfd7ly4UkH84fSi2SdsGPMvfIY-WVdhD0Zvohi75a-KvG3V2_MzYv5qJellVVc8ZOwD-RobcGy4-8DZwcJRrLWcKLnSeUavdDQtzkr-3nnH4o-WvccZlkWS8rYhn66xqtFhKxbXus6_4F8dNWPfludzvR1b_Ug7oHeLWtyzKZEnJe8_fNJtKdDa3Fnf8OjAiGagy_5FYkB_EZplqKxlV_qTk-U6cqAvlEH3zc1X07ahcH0C2Um4VHywSqSVMHYg0lYnK6FG-FLOLDhmQx4FzEya42TtRPx7AnMwnhBRq0hZSA8jUI8E7M9KyirO8SZIz8NFo28jsmXxzfXwJ6dxHoVFXec9Nsfc2gjOtDgwjB421PBP354-sCNqtSyi3ar-g-7y8_X1Km-hGxBPAJBp6PPHVOyu2KirL5pbnpoxqEKoE1Us7CdlJu4a1fID6Nc76-NzBomlOJ3yad9-jjGjFYcYfvixlPbpAYudd1vOOawldVtAFTipu6znbj75z5gj4WglH_2LVZ-WaFdWOa0xtH62gKQoymaB6whI5ilgZQWvQzEg_H-_1NyOlZ-6sfuv-31SfUZkHoDWVmzNTlcKVvpCl_jh-D4pH8qfLM2p5FFKYHOY5T6jffEfXxZcHlBGpvK0BTQh13cHWnA2vXgAPwmQEZoUlQS6cdLTrNRSTaqTtiYO9AuM2jHsF-G8hfZF5sVa4TI5l7ZQUgteMzeYMy8TFYK4D9ZfmKoFMRNdus6sIJiXlUhsQu7i3hKe3HjKE,bad_url,91d0339a-0acc-4b2c-ad67-99e02d28e076
https://wormbuilder.org/old/?page_id=182,non_paper,d4009643-9a91-4e98-b9d5-b3b76ea9e329
https://www.biorxiv.org/content/10.1101/2021.06.16.448744v1.full.pdf,2021.06.16.448744v1.full.pdf,575ed9bc-5692-4472-9c1f-021e682c3c97
https://www.biorxiv.org/content/10.1101/2021.11.11.468236v1.full.pdf,2021.11.11.468236v1.full.pdf,bd77a4cd-1455-4bbc-884e-2df3bf3137e2
https://www.biorxiv.org/content/10.1101/2021.12.22.473890v1.full.pdf,2021.12.22.473890v1.full.pdf,774d00bd-bffe-4fad-a7e2-18fa140cfa7d
https://www.biorxiv.org/content/10.1101/2022.05.06.490954v1.full.pdf,2022.05.06.490954v1.full.pdf,a8401ad2-5fc0-4ef7-bb6e-10622012e8ed
https://www.biorxiv.org/content/10.1101/2022.10.14.512315v1.full.pdf,2022.10.14.512315v1.full.pdf,141fbd95-2e8d-4bd6-b756-c815dc478be7
https://www.biorxiv.org/content/10.1101/2022.11.06.515345v2.full.pdf,2022.11.06.515345v2.full.pdf,8a45d1f0-84da-4f1d-8c10-e5247774e3ab
https://www.biorxiv.org/content/10.1101/2023.03.06.531324v2.full.pdf,2023.03.06.531324v2.full.pdf,ec1345d6-9cc3-432d-abb0-3067db002912
https://www.biorxiv.org/content/10.1101/2023.05.25.542330v1.full.pdf,2023.05.25.542330v1.full.pdf,7f74ae3c-b847-46db-9fdd-177b23de6c52
https://www.biorxiv.org/content/10.1101/2023.08.31.555782v1.full.pdf,2023.08.31.555782v1.full.pdf,03b6dc46-e30e-4f31-8354-25deaedb279f
https://www.biorxiv.org/content/10.1101/2023.12.26.573316v1.full.pdf,2023.12.26.573316v1.full.pdf,94f6e4c6-7118-40c0-a10f-939a91ce3148
https://www.biorxiv.org/content/10.1101/2024.02.07.579360v1.full.pdf,2024.02.07.579360v1.full.pdf,2e834790-d789-4279-8426-3dbd1a4522d5
https://www.biorxiv.org/content/10.1101/2024.05.21.595224v1.full.pdf,2024.05.21.595224v1.full.pdf,e25e34dc-d415-4325-83f2-854eac5ecb25
https://www.biorxiv.org/content/10.1101/2024.05.22.595380v1.full.pdf,2024.05.22.595380v1.full.pdf,7dc3eff5-34e4-44c5-b791-82d7ca486a0e
https://www.biorxiv.org/content/10.1101/817130v1.full.pdf,817130v1.full.pdf,b71d7512-68cd-4b28-9657-2045e8253ce0
https://www.cell.com/action/showPdf?pii=S0092-8674%2824%2900632-9,PIIS0092867424006329.pdf,772ac3db-9af4-4d50-bdbc-dc78af7e0a6d
https://www.cell.com/cell-reports/fulltext/S2211-1247(23)00546-6?rss=yes&amp;utm_source=dlvr.it&amp;utm_medium=twitter,PIIS2211124723005466.pdf,d7bfdda1-2ffb-4840-9bf0-5476d7f942b0
https://www.cell.com/cell-reports/pdf/S2211-1247(17)31485-7.pdf,PIIS2211124717314857.pdf,ada289b8-45a6-46a8-8911-7aa39c738e6e
https://www.cell.com/current-biology/fulltext/S0960-9822(23)00301-9,PIIS0960982223003019.pdf,51abe16b-2721-4fe8-bf08-1325027a292b
https://www.cell.com/fulltext/S0092-8674(16)30990-4,PIIS0092867416309904.pdf,3e94faaf-f05f-4e03-9c84-3c32bc4e388d
https://www.embopress.org/doi/full/10.15252/embj.2020105496,navarro-et-al-2020-translational-adaptation-to-heat-stress-is-mediated-by-rna-5-methylcytosine-in-caenorhabditis-elegans.pdf,029b9550-19bf-4deb-b488-70d827b00759
https://www.embopress.org/doi/full/10.15252/embj.2020106434,watabe-et-al-2021-m6a-mediated-alternative-splicing-coupled-with-nonsense-mediated-mrna-decay-regulates-sam-synthetase.pdf,ea58affe-4192-4782-a601-dd5c86129793
https://www.frontiersin.org/articles/10.3389/fcomp.2022.777728/full,fcomp-04-777728.pdf,10c67dd7-e3ce-488c-a3de-567babb748b0
https://www.frontiersin.org/articles/10.3389/fnmol.2021.786471/full,fnmol-14-786471.pdf,ff48a4f1-cd1b-4324-ab99-5132cb1ad0db
https://www.frontiersin.org/articles/10.3389/fphys.2023.1228490/full,fphys-14-1228490.pdf,1ce58b4d-9565-497a-876c-85fbe791f329
https://www.frontiersin.org/articles/10.3389/fphys.2023.1241591/full,fphys-14-1241591.pdf,39d61991-d0f8-4f2c-b4b5-c207c6d87115
https://www.frontiersin.org/journals/physiology/articles/10.3389/fphys.2019.00078/full,fphys-10-00078.pdf,05fbea5c-9311-4fbd-b453-724e459284db
https://www.jbc.org/article/S0021-9258(20)68886-X/fulltext,PIIS002192582068886X.pdf,e93b3ff1-b647-4205-88f6-e0b21300a0df
https://www.jove.com/t/61136/worm-align-wormcp-two-open-source-pipelines-for-straightening,jove-protocol-61136-worm-align-wormcp-two-open-source-pipelines-for-straightening.pdf,af9733e0-d3b9-4533-bcaf-a4570e419a8d
https://www.life-science-alliance.org/content/6/6/e202201675,e202201675.full.pdf,29a4ee0a-d6bf-4c9b-a785-31d454dd1eef
https://www.nature.com/articles/nature14300,nature14300.pdf,a3bd3ac0-781e-428d-83b0-df6c14d64307
https://www.nature.com/articles/s41421-020-00186-6,s41421-020-00186-6.pdf,0c7464bf-a94b-4489-b5fe-6a2b8d791365
https://www.nature.com/articles/s41467-019-13668-3,s41467-019-13668-3.pdf,450e541f-4eee-4f67-8d85-5ba66f043c37
https://www.nature.com/articles/s41467-020-18501-w,s41467-020-18501-w.pdf,83c30a2e-f6c9-4dcf-bdcc-790ea39f4c95
https://www.nature.com/articles/s41467-022-30169-y,s41467-022-30169-y.pdf,e88a0f01-6585-45fb-907d-d1e185723583
https://www.nature.com/articles/s41556-022-01074-9,s41556-022-01074-9.pdf,2cab25e9-b61b-4c2e-b24a-e0a116d53e12
https://www.nature.com/articles/s41598-017-02539-w,s41598-017-02539-w.pdf,f2ad39f6-649e-4221-835a-39fc45e725df
https://www.nature.com/articles/s42003-022-03589-1,s42003-022-03589-1.pdf,940ebb3b-2a23-4866-8c9b-87fb74860f93
https://www.ncbi.nlm.nih.gov/books/NBK179229/,Classical genetic methods - WormBook - NCBI Bookshelf.pdf,902e5a2e-2418-4761-a716-b560fa941144
https://www.ncbi.nlm.nih.gov/books/NBK19704/,Trans-splicing and operons in C. elegans - WormBook - NCBI Bookshelf1.pdf,fb8cb8cc-19ff-48ff-ab9f-4f8576b7cb05
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10425844/,EMBJ-42-e112446.pdf,88b3246e-079b-46f1-8705-26522b2d2c9a
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10989892/,jkae017.pdf,0513bf4e-1be6-4dc3-9c27-78b52f02a0e8
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3334869/,nihms364799.pdf,cb79ad61-24fb-4238-a289-f100558ca040
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3880567/,Fay-2013-A-biologists-guide-to-statistical-t.pdf,d68c49a2-5d2f-4512-934c-a8d560b4c626
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5311903/,rsfs20160100.pdf,8a129221-fe94-4214-b439-a39b017e6993
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5316864/,ncomms14337.pdf,eea83fb8-5802-4159-a92a-e35baf134b95
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6541229/#:~:text=In%20addition%20to%20ATP%2C%20mitochondria,clear%20or%20utilize%20waste%20products",nihms-1025118.pdf,f10ac6a6-56c3-4987-b573-9d14bcacc83f
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8446793/,main666.pdf,0f41b577-ee26-420e-831d-e04de43aa3ac
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8748929/,41467_2021_Article_27621.pdf,b15fbc8f-572f-417b-aa0d-c4c9aabfaf05
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8943956/,12864_2022_Article_8455.pdf,cf5997e5-eeec-42dd-8947-d2642e344d31
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9315405/,25789430-2022-micropub.biology.000599.pdf,66a68b03-6f08-4e78-a9ce-4f459b671875
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9437848/,main000.pdf,ad7697ff-ce25-4fdc-92e5-f40bf0e0d952
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9472404/,12864_2022_Article_8878.pdf,2b3c268f-333c-40f6-9913-4bef2c1c46ba
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9508608/,main123.pdf,0d1ec9dd-f58c-4151-9e8e-7774ce39eff9
https://www.pnas.org/doi/10.1073/pnas.2015576119,Aprison-2022-A-male-pheromone-that-improves-the-.pdf,5a919c33-8ced-43d9-824d-4fcc3467d1c7
https://www.pnas.org/doi/10.1073/pnas.2209471119,Kaneshiro-2022-Sperm-inherited-hkme-epialleles-are.pdf,2123ecfc-59c2-4b63-9f5a-9bc2741569da
https://www.pnas.org/doi/10.1073/pnas.2314335120,Kursel-2023-A-suppressor-screen------------in-c.pdf,97f35e51-1d9f-4d70-b24e-205214f9ce54
https://www.science.org/doi/10.1126/sciadv.aaz4370?url_ver=Z39.88-2003&amp;rfr_id=ori:rid:crossref.org&amp;rfr_dat=cr_pub%20%200pubmed,sciadv.aaz4370.pdf,ed63f4b4-8b3d-4e36-85fa-ba0beccadfec
https://www.science.org/doi/full/10.1126/sciadv.adh4819,sciadv.adh4819.pdf,92aebd08-25f2-42fb-be68-c150d4c63c5b
https://www.sciencedirect.com/science/article/pii/S0021925822005269#,1-s2.0-S0021925822005269-main.pdf,573117b3-2967-41aa-a818-37359a476c63
https://www.sciencedirect.com/science/article/pii/S0531556521004046,1-s2.0-S0531556521004046-main.pdf,05c60a22-e04f-4e09-aeed-8907a1b9c568
https://www.sciencedirect.com/science/article/pii/S0891584921008157,1-s2.0-S0891584921008157-main.pdf,1867dc15-47fb-4def-a59d-410932956d57
https://www.sciencedirect.com/science/article/pii/S0896627321006528?via%3Dihub,1-s2.0-S0896627321006528-main.pdf,2ea8405f-a6de-467f-939f-44e2f67ee179
https://www.sciencedirect.com/science/article/pii/S096098222100974X,1-s2.0-S096098222100974X-main.pdf,c50010cd-0bee-4c93-9bb5-8fe8a2af3b30
https://www.sciencedirect.com/science/article/pii/S1047847702005166?via%3Dihub,1-s2.0-S1047847702005166-main.pdf,ef937ea5-c7ef-486e-81da-78fc0c72a9bb
https://www.sciencedirect.com/science/article/pii/S1084952123001398#fig0020,1-s2.0-S1084952123001398-main.pdf,86a8dbaa-7341-4221-ac24-2aa99a94e34b
https://www.sciencedirect.com/science/article/pii/S1534580719308676,1-s2.0-S1534580719308676-main.pdf,5dcb1bf6-56c7-4448-b86e-e6622f232b64
https://www.sciencedirect.com/science/article/pii/S1534580719308676|An,1-s2.0-S1534580719308676-main.pdf,fb013af4-d2bb-4727-b434-b04274e464af
https://www.sciencedirect.com/science/article/pii/S1534580720305463,1-s2.0-S1534580720305463-main.pdf,8ef2f8c7-3108-453e-a1ef-6e690196d549
https://www.sciencedirect.com/science/article/pii/S1534580721003592,1-s2.0-S1534580721003592-main.pdf,06a4d0ce-573b-44da-b8e5-841b1026f239
https://www.sciencedirect.com/science/article/pii/S1550413109003015,1-s2.0-S1550413109003015-main.pdf,0855038d-c8ec-4f56-bf26-658825e1922c
https://www.sciencedirect.com/science/article/pii/S1550413109003015|C.,1-s2.0-S1550413109003015-main.pdf,4ac20eb6-948a-424f-b590-256ba16b88e8
https://www.sciencedirect.com/science/article/pii/S2211124721010615?via%3Dihub,1-s2.0-S2211124721010615-main.pdf,e93add7e-3ddf-4636-ba96-67793fdbdd89
https://www.sciencedirect.com/science/article/pii/S2589004220307938,1-s2.0-S2589004220307938-main.pdf,65e380b4-6571-46e1-9a9f-3fd51757c8cc
https://www.sciencedirect.com/science/article/pii/S2589004221016333,1-s2.0-S2589004221016333-main.pdf,a1b548a8-a695-44db-bb31-4ef391ee50b1
https://www.sciencedirect.com/science/article/pii/S2666166723007232?via%3Dihub,1-s2.0-S2666166723007232-main.pdf,a97d38d4-0755-43d8-b64d-238459d02f71
https://www.tandfonline.com/doi/full/10.1080/15548627.2017.1299313,Hormetic heat shock and HSF-1 overexpression improve C. elegans survival and proteostasis by inducing autophagy.pdf,e95597d9-abea-47a8-bfd5-496bd4f9f141
https://www.washingtonpost.com/science/2023/07/27/nematode-revived-siberian-permafrost/,"Scientists revived a 46,000-year-old nematode from Siberian permafrost - The Washington Post.pdf",40e800b0-e766-4c78-90ec-962257263862
